snake capacity 252
snakePop,  newsize = 8, newhead = 47, newtail = 40
snakePush, newsize = 9, newhead = 48, newtail = 40
snakePop,  newsize = 8, newhead = 48, newtail = 41
snakePush, newsize = 9, newhead = 49, newtail = 41
snakePop,  newsize = 8, newhead = 49, newtail = 42
snakePush, newsize = 9, newhead = 50, newtail = 42
snakePop,  newsize = 8, newhead = 50, newtail = 43
snakePush, newsize = 9, newhead = 51, newtail = 43
snakePop,  newsize = 8, newhead = 51, newtail = 44
snakePush, newsize = 9, newhead = 52, newtail = 44
snakePop,  newsize = 8, newhead = 52, newtail = 45
snakePush, newsize = 9, newhead = 53, newtail = 45
snakePop,  newsize = 8, newhead = 53, newtail = 46
snakePush, newsize = 9, newhead = 54, newtail = 46
snakePop,  newsize = 8, newhead = 54, newtail = 47
snakePush, newsize = 9, newhead = 55, newtail = 47
snakePop,  newsize = 8, newhead = 55, newtail = 48
snakePush, newsize = 9, newhead = 56, newtail = 48
snakePop,  newsize = 8, newhead = 56, newtail = 49
snakePush, newsize = 9, newhead = 57, newtail = 49
snakePop,  newsize = 8, newhead = 57, newtail = 50
snakePush, newsize = 9, newhead = 58, newtail = 50
snakePop,  newsize = 8, newhead = 58, newtail = 51
snakePush, newsize = 9, newhead = 59, newtail = 51
snakePop,  newsize = 8, newhead = 59, newtail = 52
snakePush, newsize = 9, newhead = 60, newtail = 52
snakePop,  newsize = 8, newhead = 60, newtail = 53
snakePush, newsize = 9, newhead = 61, newtail = 53
snakePop,  newsize = 8, newhead = 61, newtail = 54
pickup,    newsize = 9, newhead = 61, newtail = 53
snakePush, newsize = 10, newhead = 62, newtail = 53
snakePop,  newsize = 9, newhead = 62, newtail = 54
snakePush, newsize = 10, newhead = 63, newtail = 54
snakePop,  newsize = 9, newhead = 63, newtail = 55
snakePush, newsize = 10, newhead = 64, newtail = 55
snakePop,  newsize = 9, newhead = 64, newtail = 56
snakePush, newsize = 10, newhead = 65, newtail = 56
snakePop,  newsize = 9, newhead = 65, newtail = 57
snakePush, newsize = 10, newhead = 66, newtail = 57
snakePop,  newsize = 9, newhead = 66, newtail = 58
snakePush, newsize = 10, newhead = 67, newtail = 58
snakePop,  newsize = 9, newhead = 67, newtail = 59
snakePush, newsize = 10, newhead = 68, newtail = 59
snakePop,  newsize = 9, newhead = 68, newtail = 60
snakePush, newsize = 10, newhead = 69, newtail = 60
snakePop,  newsize = 9, newhead = 69, newtail = 61
snakePush, newsize = 10, newhead = 70, newtail = 61
snakePop,  newsize = 9, newhead = 70, newtail = 62
snakePush, newsize = 10, newhead = 71, newtail = 62
snakePop,  newsize = 9, newhead = 71, newtail = 63
snakePush, newsize = 10, newhead = 72, newtail = 63
snakePop,  newsize = 9, newhead = 72, newtail = 64
snakePush, newsize = 10, newhead = 73, newtail = 64
snakePop,  newsize = 9, newhead = 73, newtail = 65
snakePush, newsize = 10, newhead = 74, newtail = 65
snakePop,  newsize = 9, newhead = 74, newtail = 66
pickup,    newsize = 10, newhead = 74, newtail = 65
snakePush, newsize = 11, newhead = 75, newtail = 65
snakePop,  newsize = 10, newhead = 75, newtail = 66
snakePush, newsize = 11, newhead = 76, newtail = 66
snakePop,  newsize = 10, newhead = 76, newtail = 67
snakePush, newsize = 11, newhead = 77, newtail = 67
snakePop,  newsize = 10, newhead = 77, newtail = 68
snakePush, newsize = 11, newhead = 78, newtail = 68
snakePop,  newsize = 10, newhead = 78, newtail = 69
snakePush, newsize = 11, newhead = 79, newtail = 69
snakePop,  newsize = 10, newhead = 79, newtail = 70
snakePush, newsize = 11, newhead = 80, newtail = 70
snakePop,  newsize = 10, newhead = 80, newtail = 71
snakePush, newsize = 11, newhead = 81, newtail = 71
snakePop,  newsize = 10, newhead = 81, newtail = 72
snakePush, newsize = 11, newhead = 82, newtail = 72
snakePop,  newsize = 10, newhead = 82, newtail = 73
snakePush, newsize = 11, newhead = 83, newtail = 73
snakePop,  newsize = 10, newhead = 83, newtail = 74
snakePush, newsize = 11, newhead = 84, newtail = 74
snakePop,  newsize = 10, newhead = 84, newtail = 75
snakePush, newsize = 11, newhead = 85, newtail = 75
snakePop,  newsize = 10, newhead = 85, newtail = 76
pickup,    newsize = 11, newhead = 85, newtail = 75
snakePush, newsize = 12, newhead = 86, newtail = 75
snakePop,  newsize = 11, newhead = 86, newtail = 76
pickup,    newsize = 12, newhead = 86, newtail = 75
snakePush, newsize = 13, newhead = 87, newtail = 75
snakePop,  newsize = 12, newhead = 87, newtail = 76
snakePush, newsize = 13, newhead = 88, newtail = 76
snakePop,  newsize = 12, newhead = 88, newtail = 77
snakePush, newsize = 13, newhead = 89, newtail = 77
snakePop,  newsize = 12, newhead = 89, newtail = 78
snakePush, newsize = 13, newhead = 90, newtail = 78
snakePop,  newsize = 12, newhead = 90, newtail = 79
snakePush, newsize = 13, newhead = 91, newtail = 79
snakePop,  newsize = 12, newhead = 91, newtail = 80
snakePush, newsize = 13, newhead = 92, newtail = 80
snakePop,  newsize = 12, newhead = 92, newtail = 81
snakePush, newsize = 13, newhead = 93, newtail = 81
snakePop,  newsize = 12, newhead = 93, newtail = 82
snakePush, newsize = 13, newhead = 94, newtail = 82
snakePop,  newsize = 12, newhead = 94, newtail = 83
snakePush, newsize = 13, newhead = 95, newtail = 83
snakePop,  newsize = 12, newhead = 95, newtail = 84
snakePush, newsize = 13, newhead = 96, newtail = 84
snakePop,  newsize = 12, newhead = 96, newtail = 85
snakePush, newsize = 13, newhead = 97, newtail = 85
snakePop,  newsize = 12, newhead = 97, newtail = 86
snakePush, newsize = 13, newhead = 98, newtail = 86
snakePop,  newsize = 12, newhead = 98, newtail = 87
snakePush, newsize = 13, newhead = 99, newtail = 87
snakePop,  newsize = 12, newhead = 99, newtail = 88
snakePush, newsize = 13, newhead = 100, newtail = 88
snakePop,  newsize = 12, newhead = 100, newtail = 89
snakePush, newsize = 13, newhead = 101, newtail = 89
snakePop,  newsize = 12, newhead = 101, newtail = 90
pickup,    newsize = 13, newhead = 101, newtail = 89
snakePush, newsize = 14, newhead = 102, newtail = 89
snakePop,  newsize = 13, newhead = 102, newtail = 90
snakePush, newsize = 14, newhead = 103, newtail = 90
snakePop,  newsize = 13, newhead = 103, newtail = 91
snakePush, newsize = 14, newhead = 104, newtail = 91
snakePop,  newsize = 13, newhead = 104, newtail = 92
snakePush, newsize = 14, newhead = 105, newtail = 92
snakePop,  newsize = 13, newhead = 105, newtail = 93
snakePush, newsize = 14, newhead = 106, newtail = 93
snakePop,  newsize = 13, newhead = 106, newtail = 94
snakePush, newsize = 14, newhead = 107, newtail = 94
snakePop,  newsize = 13, newhead = 107, newtail = 95
snakePush, newsize = 14, newhead = 108, newtail = 95
snakePop,  newsize = 13, newhead = 108, newtail = 96
snakePush, newsize = 14, newhead = 109, newtail = 96
snakePop,  newsize = 13, newhead = 109, newtail = 97
snakePush, newsize = 14, newhead = 110, newtail = 97
snakePop,  newsize = 13, newhead = 110, newtail = 98
snakePush, newsize = 14, newhead = 111, newtail = 98
snakePop,  newsize = 13, newhead = 111, newtail = 99
pickup,    newsize = 14, newhead = 111, newtail = 98
snakePush, newsize = 15, newhead = 112, newtail = 98
snakePop,  newsize = 14, newhead = 112, newtail = 99
snakePush, newsize = 15, newhead = 113, newtail = 99
snakePop,  newsize = 14, newhead = 113, newtail = 100
snakePush, newsize = 15, newhead = 114, newtail = 100
snakePop,  newsize = 14, newhead = 114, newtail = 101
snakePush, newsize = 15, newhead = 115, newtail = 101
snakePop,  newsize = 14, newhead = 115, newtail = 102
snakePush, newsize = 15, newhead = 116, newtail = 102
snakePop,  newsize = 14, newhead = 116, newtail = 103
snakePush, newsize = 15, newhead = 117, newtail = 103
snakePop,  newsize = 14, newhead = 117, newtail = 104
snakePush, newsize = 15, newhead = 118, newtail = 104
snakePop,  newsize = 14, newhead = 118, newtail = 105
snakePush, newsize = 15, newhead = 119, newtail = 105
snakePop,  newsize = 14, newhead = 119, newtail = 106
snakePush, newsize = 15, newhead = 120, newtail = 106
snakePop,  newsize = 14, newhead = 120, newtail = 107
snakePush, newsize = 15, newhead = 121, newtail = 107
snakePop,  newsize = 14, newhead = 121, newtail = 108
snakePush, newsize = 15, newhead = 122, newtail = 108
snakePop,  newsize = 14, newhead = 122, newtail = 109
snakePush, newsize = 15, newhead = 123, newtail = 109
snakePop,  newsize = 14, newhead = 123, newtail = 110
pickup,    newsize = 15, newhead = 123, newtail = 109
snakePush, newsize = 16, newhead = 124, newtail = 109
snakePop,  newsize = 15, newhead = 124, newtail = 110
snakePush, newsize = 16, newhead = 125, newtail = 110
snakePop,  newsize = 15, newhead = 125, newtail = 111
snakePush, newsize = 16, newhead = 126, newtail = 111
snakePop,  newsize = 15, newhead = 126, newtail = 112
snakePush, newsize = 16, newhead = 127, newtail = 112
snakePop,  newsize = 15, newhead = 127, newtail = 113
snakePush, newsize = 16, newhead = 128, newtail = 113
snakePop,  newsize = 15, newhead = 128, newtail = 114
snakePush, newsize = 16, newhead = 129, newtail = 114
snakePop,  newsize = 15, newhead = 129, newtail = 115
snakePush, newsize = 16, newhead = 130, newtail = 115
snakePop,  newsize = 15, newhead = 130, newtail = 116
snakePush, newsize = 16, newhead = 131, newtail = 116
snakePop,  newsize = 15, newhead = 131, newtail = 117
snakePush, newsize = 16, newhead = 132, newtail = 117
snakePop,  newsize = 15, newhead = 132, newtail = 118
snakePush, newsize = 16, newhead = 133, newtail = 118
snakePop,  newsize = 15, newhead = 133, newtail = 119
snakePush, newsize = 16, newhead = 134, newtail = 119
snakePop,  newsize = 15, newhead = 134, newtail = 120
snakePush, newsize = 16, newhead = 135, newtail = 120
snakePop,  newsize = 15, newhead = 135, newtail = 121
snakePush, newsize = 16, newhead = 136, newtail = 121
snakePop,  newsize = 15, newhead = 136, newtail = 122
snakePush, newsize = 16, newhead = 137, newtail = 122
snakePop,  newsize = 15, newhead = 137, newtail = 123
snakePush, newsize = 16, newhead = 138, newtail = 123
snakePop,  newsize = 15, newhead = 138, newtail = 124
snakePush, newsize = 16, newhead = 139, newtail = 124
snakePop,  newsize = 15, newhead = 139, newtail = 125
pickup,    newsize = 16, newhead = 139, newtail = 124
snakePush, newsize = 17, newhead = 140, newtail = 124
snakePop,  newsize = 16, newhead = 140, newtail = 125
snakePush, newsize = 17, newhead = 141, newtail = 125
snakePop,  newsize = 16, newhead = 141, newtail = 126
snakePush, newsize = 17, newhead = 142, newtail = 126
snakePop,  newsize = 16, newhead = 142, newtail = 127
snakePush, newsize = 17, newhead = 143, newtail = 127
snakePop,  newsize = 16, newhead = 143, newtail = 128
snakePush, newsize = 17, newhead = 144, newtail = 128
snakePop,  newsize = 16, newhead = 144, newtail = 129
snakePush, newsize = 17, newhead = 145, newtail = 129
snakePop,  newsize = 16, newhead = 145, newtail = 130
snakePush, newsize = 17, newhead = 146, newtail = 130
snakePop,  newsize = 16, newhead = 146, newtail = 131
snakePush, newsize = 17, newhead = 147, newtail = 131
snakePop,  newsize = 16, newhead = 147, newtail = 132
snakePush, newsize = 17, newhead = 148, newtail = 132
snakePop,  newsize = 16, newhead = 148, newtail = 133
snakePush, newsize = 17, newhead = 149, newtail = 133
snakePop,  newsize = 16, newhead = 149, newtail = 134
snakePush, newsize = 17, newhead = 150, newtail = 134
snakePop,  newsize = 16, newhead = 150, newtail = 135
snakePush, newsize = 17, newhead = 151, newtail = 135
snakePop,  newsize = 16, newhead = 151, newtail = 136
snakePush, newsize = 17, newhead = 152, newtail = 136
snakePop,  newsize = 16, newhead = 152, newtail = 137
snakePush, newsize = 17, newhead = 153, newtail = 137
snakePop,  newsize = 16, newhead = 153, newtail = 138
snakePush, newsize = 17, newhead = 154, newtail = 138
snakePop,  newsize = 16, newhead = 154, newtail = 139
snakePush, newsize = 17, newhead = 155, newtail = 139
snakePop,  newsize = 16, newhead = 155, newtail = 140
snakePush, newsize = 17, newhead = 156, newtail = 140
snakePop,  newsize = 16, newhead = 156, newtail = 141
snakePush, newsize = 17, newhead = 157, newtail = 141
snakePop,  newsize = 16, newhead = 157, newtail = 142
snakePush, newsize = 17, newhead = 158, newtail = 142
snakePop,  newsize = 16, newhead = 158, newtail = 143
snakePush, newsize = 17, newhead = 159, newtail = 143
snakePop,  newsize = 16, newhead = 159, newtail = 144
snakePush, newsize = 17, newhead = 160, newtail = 144
snakePop,  newsize = 16, newhead = 160, newtail = 145
snakePush, newsize = 17, newhead = 161, newtail = 145
snakePop,  newsize = 16, newhead = 161, newtail = 146
pickup,    newsize = 17, newhead = 161, newtail = 145
snakePush, newsize = 18, newhead = 162, newtail = 145
snakePop,  newsize = 17, newhead = 162, newtail = 146
snakePush, newsize = 18, newhead = 163, newtail = 146
snakePop,  newsize = 17, newhead = 163, newtail = 147
snakePush, newsize = 18, newhead = 164, newtail = 147
snakePop,  newsize = 17, newhead = 164, newtail = 148
snakePush, newsize = 18, newhead = 165, newtail = 148
snakePop,  newsize = 17, newhead = 165, newtail = 149
snakePush, newsize = 18, newhead = 166, newtail = 149
snakePop,  newsize = 17, newhead = 166, newtail = 150
snakePush, newsize = 18, newhead = 167, newtail = 150
snakePop,  newsize = 17, newhead = 167, newtail = 151
snakePush, newsize = 18, newhead = 168, newtail = 151
snakePop,  newsize = 17, newhead = 168, newtail = 152
snakePush, newsize = 18, newhead = 169, newtail = 152
snakePop,  newsize = 17, newhead = 169, newtail = 153
snakePush, newsize = 18, newhead = 170, newtail = 153
snakePop,  newsize = 17, newhead = 170, newtail = 154
snakePush, newsize = 18, newhead = 171, newtail = 154
snakePop,  newsize = 17, newhead = 171, newtail = 155
snakePush, newsize = 18, newhead = 172, newtail = 155
snakePop,  newsize = 17, newhead = 172, newtail = 156
snakePush, newsize = 18, newhead = 173, newtail = 156
snakePop,  newsize = 17, newhead = 173, newtail = 157
snakePush, newsize = 18, newhead = 174, newtail = 157
snakePop,  newsize = 17, newhead = 174, newtail = 158
pickup,    newsize = 18, newhead = 174, newtail = 157
snakePush, newsize = 19, newhead = 175, newtail = 157
snakePop,  newsize = 18, newhead = 175, newtail = 158
snakePush, newsize = 19, newhead = 176, newtail = 158
snakePop,  newsize = 18, newhead = 176, newtail = 159
snakePush, newsize = 19, newhead = 177, newtail = 159
snakePop,  newsize = 18, newhead = 177, newtail = 160
snakePush, newsize = 19, newhead = 178, newtail = 160
snakePop,  newsize = 18, newhead = 178, newtail = 161
snakePush, newsize = 19, newhead = 179, newtail = 161
snakePop,  newsize = 18, newhead = 179, newtail = 162
snakePush, newsize = 19, newhead = 180, newtail = 162
snakePop,  newsize = 18, newhead = 180, newtail = 163
snakePush, newsize = 19, newhead = 181, newtail = 163
snakePop,  newsize = 18, newhead = 181, newtail = 164
snakePush, newsize = 19, newhead = 182, newtail = 164
snakePop,  newsize = 18, newhead = 182, newtail = 165
snakePush, newsize = 19, newhead = 183, newtail = 165
snakePop,  newsize = 18, newhead = 183, newtail = 166
snakePush, newsize = 19, newhead = 184, newtail = 166
snakePop,  newsize = 18, newhead = 184, newtail = 167
snakePush, newsize = 19, newhead = 185, newtail = 167
snakePop,  newsize = 18, newhead = 185, newtail = 168
snakePush, newsize = 19, newhead = 186, newtail = 168
snakePop,  newsize = 18, newhead = 186, newtail = 169
snakePush, newsize = 19, newhead = 187, newtail = 169
snakePop,  newsize = 18, newhead = 187, newtail = 170
snakePush, newsize = 19, newhead = 188, newtail = 170
snakePop,  newsize = 18, newhead = 188, newtail = 171
snakePush, newsize = 19, newhead = 189, newtail = 171
snakePop,  newsize = 18, newhead = 189, newtail = 172
snakePush, newsize = 19, newhead = 190, newtail = 172
snakePop,  newsize = 18, newhead = 190, newtail = 173
snakePush, newsize = 19, newhead = 191, newtail = 173
snakePop,  newsize = 18, newhead = 191, newtail = 174
snakePush, newsize = 19, newhead = 192, newtail = 174
snakePop,  newsize = 18, newhead = 192, newtail = 175
snakePush, newsize = 19, newhead = 193, newtail = 175
snakePop,  newsize = 18, newhead = 193, newtail = 176
snakePush, newsize = 19, newhead = 194, newtail = 176
snakePop,  newsize = 18, newhead = 194, newtail = 177
snakePush, newsize = 19, newhead = 195, newtail = 177
snakePop,  newsize = 18, newhead = 195, newtail = 178
snakePush, newsize = 19, newhead = 196, newtail = 178
snakePop,  newsize = 18, newhead = 196, newtail = 179
snakePush, newsize = 19, newhead = 197, newtail = 179
snakePop,  newsize = 18, newhead = 197, newtail = 180
snakePush, newsize = 19, newhead = 198, newtail = 180
snakePop,  newsize = 18, newhead = 198, newtail = 181
snakePush, newsize = 19, newhead = 199, newtail = 181
snakePop,  newsize = 18, newhead = 199, newtail = 182
snakePush, newsize = 19, newhead = 200, newtail = 182
snakePop,  newsize = 18, newhead = 200, newtail = 183
snakePush, newsize = 19, newhead = 201, newtail = 183
snakePop,  newsize = 18, newhead = 201, newtail = 184
snakePush, newsize = 19, newhead = 202, newtail = 184
snakePop,  newsize = 18, newhead = 202, newtail = 185
snakePush, newsize = 19, newhead = 203, newtail = 185
snakePop,  newsize = 18, newhead = 203, newtail = 186
snakePush, newsize = 19, newhead = 204, newtail = 186
snakePop,  newsize = 18, newhead = 204, newtail = 187
pickup,    newsize = 19, newhead = 204, newtail = 186
snakePush, newsize = 20, newhead = 205, newtail = 186
snakePop,  newsize = 19, newhead = 205, newtail = 187
snakePush, newsize = 20, newhead = 206, newtail = 187
snakePop,  newsize = 19, newhead = 206, newtail = 188
snakePush, newsize = 20, newhead = 207, newtail = 188
snakePop,  newsize = 19, newhead = 207, newtail = 189
snakePush, newsize = 20, newhead = 208, newtail = 189
snakePop,  newsize = 19, newhead = 208, newtail = 190
snakePush, newsize = 20, newhead = 209, newtail = 190
snakePop,  newsize = 19, newhead = 209, newtail = 191
snakePush, newsize = 20, newhead = 210, newtail = 191
snakePop,  newsize = 19, newhead = 210, newtail = 192
snakePush, newsize = 20, newhead = 211, newtail = 192
snakePop,  newsize = 19, newhead = 211, newtail = 193
snakePush, newsize = 20, newhead = 212, newtail = 193
snakePop,  newsize = 19, newhead = 212, newtail = 194
snakePush, newsize = 20, newhead = 213, newtail = 194
snakePop,  newsize = 19, newhead = 213, newtail = 195
snakePush, newsize = 20, newhead = 214, newtail = 195
snakePop,  newsize = 19, newhead = 214, newtail = 196
snakePush, newsize = 20, newhead = 215, newtail = 196
snakePop,  newsize = 19, newhead = 215, newtail = 197
snakePush, newsize = 20, newhead = 216, newtail = 197
snakePop,  newsize = 19, newhead = 216, newtail = 198
snakePush, newsize = 20, newhead = 217, newtail = 198
snakePop,  newsize = 19, newhead = 217, newtail = 199
snakePush, newsize = 20, newhead = 218, newtail = 199
snakePop,  newsize = 19, newhead = 218, newtail = 200
snakePush, newsize = 20, newhead = 219, newtail = 200
snakePop,  newsize = 19, newhead = 219, newtail = 201
snakePush, newsize = 20, newhead = 220, newtail = 201
snakePop,  newsize = 19, newhead = 220, newtail = 202
snakePush, newsize = 20, newhead = 221, newtail = 202
snakePop,  newsize = 19, newhead = 221, newtail = 203
snakePush, newsize = 20, newhead = 222, newtail = 203
snakePop,  newsize = 19, newhead = 222, newtail = 204
snakePush, newsize = 20, newhead = 223, newtail = 204
snakePop,  newsize = 19, newhead = 223, newtail = 205
snakePush, newsize = 20, newhead = 224, newtail = 205
snakePop,  newsize = 19, newhead = 224, newtail = 206
snakePush, newsize = 20, newhead = 225, newtail = 206
snakePop,  newsize = 19, newhead = 225, newtail = 207
snakePush, newsize = 20, newhead = 226, newtail = 207
snakePop,  newsize = 19, newhead = 226, newtail = 208
snakePush, newsize = 20, newhead = 227, newtail = 208
snakePop,  newsize = 19, newhead = 227, newtail = 209
snakePush, newsize = 20, newhead = 228, newtail = 209
snakePop,  newsize = 19, newhead = 228, newtail = 210
snakePush, newsize = 20, newhead = 229, newtail = 210
snakePop,  newsize = 19, newhead = 229, newtail = 211
snakePush, newsize = 20, newhead = 230, newtail = 211
snakePop,  newsize = 19, newhead = 230, newtail = 212
snakePush, newsize = 20, newhead = 231, newtail = 212
snakePop,  newsize = 19, newhead = 231, newtail = 213
snakePush, newsize = 20, newhead = 232, newtail = 213
snakePop,  newsize = 19, newhead = 232, newtail = 214
snakePush, newsize = 20, newhead = 233, newtail = 214
snakePop,  newsize = 19, newhead = 233, newtail = 215
snakePush, newsize = 20, newhead = 234, newtail = 215
snakePop,  newsize = 19, newhead = 234, newtail = 216
snakePush, newsize = 20, newhead = 235, newtail = 216
snakePop,  newsize = 19, newhead = 235, newtail = 217
snakePush, newsize = 20, newhead = 236, newtail = 217
snakePop,  newsize = 19, newhead = 236, newtail = 218
snakePush, newsize = 20, newhead = 237, newtail = 218
snakePop,  newsize = 19, newhead = 237, newtail = 219
pickup,    newsize = 20, newhead = 237, newtail = 218
snakePush, newsize = 21, newhead = 238, newtail = 218
snakePop,  newsize = 20, newhead = 238, newtail = 219
snakePush, newsize = 21, newhead = 239, newtail = 219
snakePop,  newsize = 20, newhead = 239, newtail = 220
snakePush, newsize = 21, newhead = 240, newtail = 220
snakePop,  newsize = 20, newhead = 240, newtail = 221
snakePush, newsize = 21, newhead = 241, newtail = 221
snakePop,  newsize = 20, newhead = 241, newtail = 222
snakePush, newsize = 21, newhead = 242, newtail = 222
snakePop,  newsize = 20, newhead = 242, newtail = 223
pickup,    newsize = 21, newhead = 242, newtail = 222
snakePush, newsize = 22, newhead = 243, newtail = 222
snakePop,  newsize = 21, newhead = 243, newtail = 223
snakePush, newsize = 22, newhead = 244, newtail = 223
snakePop,  newsize = 21, newhead = 244, newtail = 224
snakePush, newsize = 22, newhead = 245, newtail = 224
snakePop,  newsize = 21, newhead = 245, newtail = 225
snakePush, newsize = 22, newhead = 246, newtail = 225
snakePop,  newsize = 21, newhead = 246, newtail = 226
snakePush, newsize = 22, newhead = 247, newtail = 226
snakePop,  newsize = 21, newhead = 247, newtail = 227
snakePush, newsize = 22, newhead = 248, newtail = 227
snakePop,  newsize = 21, newhead = 248, newtail = 228
snakePush, newsize = 22, newhead = 249, newtail = 228
snakePop,  newsize = 21, newhead = 249, newtail = 229
snakePush, newsize = 22, newhead = 250, newtail = 229
snakePop,  newsize = 21, newhead = 250, newtail = 230
snakePush, newsize = 22, newhead = 251, newtail = 230
snakePop,  newsize = 21, newhead = 251, newtail = 231
snakePush, newsize = 22, newhead = 0, newtail = 231
snakePop,  newsize = 21, newhead = 0, newtail = 232
snakePush, newsize = 22, newhead = 1, newtail = 232
snakePop,  newsize = 21, newhead = 1, newtail = 233
snakePush, newsize = 22, newhead = 2, newtail = 233
snakePop,  newsize = 21, newhead = 2, newtail = 234
pickup,    newsize = 22, newhead = 2, newtail = 233
snakePush, newsize = 23, newhead = 3, newtail = 233
snakePop,  newsize = 22, newhead = 3, newtail = 234
snakePush, newsize = 23, newhead = 4, newtail = 234
snakePop,  newsize = 22, newhead = 4, newtail = 235
snakePush, newsize = 23, newhead = 5, newtail = 235
snakePop,  newsize = 22, newhead = 5, newtail = 236
snakePush, newsize = 23, newhead = 6, newtail = 236
snakePop,  newsize = 22, newhead = 6, newtail = 237
snakePush, newsize = 23, newhead = 7, newtail = 237
snakePop,  newsize = 22, newhead = 7, newtail = 238
snakePush, newsize = 23, newhead = 8, newtail = 238
snakePop,  newsize = 22, newhead = 8, newtail = 239
snakePush, newsize = 23, newhead = 9, newtail = 239
snakePop,  newsize = 22, newhead = 9, newtail = 240
snakePush, newsize = 23, newhead = 10, newtail = 240
snakePop,  newsize = 22, newhead = 10, newtail = 241
snakePush, newsize = 23, newhead = 11, newtail = 241
snakePop,  newsize = 22, newhead = 11, newtail = 242
snakePush, newsize = 23, newhead = 12, newtail = 242
snakePop,  newsize = 22, newhead = 12, newtail = 243
snakePush, newsize = 23, newhead = 13, newtail = 243
snakePop,  newsize = 22, newhead = 13, newtail = 244
snakePush, newsize = 23, newhead = 14, newtail = 244
snakePop,  newsize = 22, newhead = 14, newtail = 245
snakePush, newsize = 23, newhead = 15, newtail = 245
snakePop,  newsize = 22, newhead = 15, newtail = 246
snakePush, newsize = 23, newhead = 16, newtail = 246
snakePop,  newsize = 22, newhead = 16, newtail = 247
snakePush, newsize = 23, newhead = 17, newtail = 247
snakePop,  newsize = 22, newhead = 17, newtail = 248
snakePush, newsize = 23, newhead = 18, newtail = 248
snakePop,  newsize = 22, newhead = 18, newtail = 249
snakePush, newsize = 23, newhead = 19, newtail = 249
snakePop,  newsize = 22, newhead = 19, newtail = 250
snakePush, newsize = 23, newhead = 20, newtail = 250
snakePop,  newsize = 22, newhead = 20, newtail = 251
snakePush, newsize = 23, newhead = 21, newtail = 251
snakePop,  newsize = 22, newhead = 21, newtail = 0
snakePush, newsize = 23, newhead = 22, newtail = 0
snakePop,  newsize = 22, newhead = 22, newtail = 1
snakePush, newsize = 23, newhead = 23, newtail = 1
snakePop,  newsize = 22, newhead = 23, newtail = 2
snakePush, newsize = 23, newhead = 24, newtail = 2
snakePop,  newsize = 22, newhead = 24, newtail = 3
snakePush, newsize = 23, newhead = 25, newtail = 3
snakePop,  newsize = 22, newhead = 25, newtail = 4
pickup,    newsize = 23, newhead = 25, newtail = 3
snakePush, newsize = 24, newhead = 26, newtail = 3
snakePop,  newsize = 23, newhead = 26, newtail = 4
snakePush, newsize = 24, newhead = 27, newtail = 4
snakePop,  newsize = 23, newhead = 27, newtail = 5
snakePush, newsize = 24, newhead = 28, newtail = 5
snakePop,  newsize = 23, newhead = 28, newtail = 6
snakePush, newsize = 24, newhead = 29, newtail = 6
snakePop,  newsize = 23, newhead = 29, newtail = 7
snakePush, newsize = 24, newhead = 30, newtail = 7
snakePop,  newsize = 23, newhead = 30, newtail = 8
snakePush, newsize = 24, newhead = 31, newtail = 8
snakePop,  newsize = 23, newhead = 31, newtail = 9
snakePush, newsize = 24, newhead = 32, newtail = 9
snakePop,  newsize = 23, newhead = 32, newtail = 10
snakePush, newsize = 24, newhead = 33, newtail = 10
snakePop,  newsize = 23, newhead = 33, newtail = 11
snakePush, newsize = 24, newhead = 34, newtail = 11
snakePop,  newsize = 23, newhead = 34, newtail = 12
snakePush, newsize = 24, newhead = 35, newtail = 12
snakePop,  newsize = 23, newhead = 35, newtail = 13
snakePush, newsize = 24, newhead = 36, newtail = 13
snakePop,  newsize = 23, newhead = 36, newtail = 14
snakePush, newsize = 24, newhead = 37, newtail = 14
snakePop,  newsize = 23, newhead = 37, newtail = 15
snakePush, newsize = 24, newhead = 38, newtail = 15
snakePop,  newsize = 23, newhead = 38, newtail = 16
snakePush, newsize = 24, newhead = 39, newtail = 16
snakePop,  newsize = 23, newhead = 39, newtail = 17
snakePush, newsize = 24, newhead = 40, newtail = 17
snakePop,  newsize = 23, newhead = 40, newtail = 18
snakePush, newsize = 24, newhead = 41, newtail = 18
snakePop,  newsize = 23, newhead = 41, newtail = 19
snakePush, newsize = 24, newhead = 42, newtail = 19
snakePop,  newsize = 23, newhead = 42, newtail = 20
snakePush, newsize = 24, newhead = 43, newtail = 20
snakePop,  newsize = 23, newhead = 43, newtail = 21
snakePush, newsize = 24, newhead = 44, newtail = 21
snakePop,  newsize = 23, newhead = 44, newtail = 22
snakePush, newsize = 24, newhead = 45, newtail = 22
snakePop,  newsize = 23, newhead = 45, newtail = 23
snakePush, newsize = 24, newhead = 46, newtail = 23
snakePop,  newsize = 23, newhead = 46, newtail = 24
snakePush, newsize = 24, newhead = 47, newtail = 24
snakePop,  newsize = 23, newhead = 47, newtail = 25
snakePush, newsize = 24, newhead = 48, newtail = 25
snakePop,  newsize = 23, newhead = 48, newtail = 26
pickup,    newsize = 24, newhead = 48, newtail = 25
snakePush, newsize = 25, newhead = 49, newtail = 25
snakePop,  newsize = 24, newhead = 49, newtail = 26
snakePush, newsize = 25, newhead = 50, newtail = 26
snakePop,  newsize = 24, newhead = 50, newtail = 27
snakePush, newsize = 25, newhead = 51, newtail = 27
